Manaphy,1,Pokemon,BRS,41
Ralts,4,Pokemon,ASR,60
Klefki,1,Pokemon,SVI,96
Munkidori,2,Pokemon,TWM,95
Kirlia,4,Pokemon,SIT,68
Radiant Greninja,1,Pokemon,ASR,46
Flutter Mane,1,Pokemon,TEF,78
Scream Tail,1,Pokemon,PAR,86
Drifloon,1,Pokemon,SVI,89
Gardevoir ex,1,Pokemon,SVI,228
Gardevoir ex,1,Pokemon,SVI,86
Boss's Orders,1,Supporter,,
Iono,4,Supporter,,
Arven,4,Supporter,,
Professor Turo's Scenario,1,Supporter,,
Counter Catcher,2,Item,,
Unfair Stamp - ACESPEC,1,Item,,
Lost Vacuum,1,Item,,
Super Rod,2,Item,,
Nest Ball,1,Item,,
Buddy-Buddy Poffin,4,Item,,
Hisuian Heavy Ball,1,Item,,
Ultra Ball,2,Item,,
Earthen Vessel,2,Item,,
Technical Machine: Devolution,1,Tool,,
Technical Machine: Evolution,2,Tool,,
Bravey Charm,2,Tool,,
Artazon,2,Stadium,,
Basic Darkness Energy,2,Energy,,
Basic Psychic Energy,7,Energy,,
