Kirlia,4,Pokémon,SIT,68
Gardevoir ex,2,Pokémon,SVI,86
Mawile,1,Pokémon,LOR,71
Drifloon,1,Pokémon,SVI,89
Ralts,1,Pokémon,SIT,67
Munkidori,2,Pokémon,TWM,95
Manaphy,1,Pokémon,BRS,41
Radiant Greninja,1,Pokémon,ASR,46
Flutter Mane,1,Pokémon,TEF,78
Scream Tail,1,Pokémon,PAR,86
Ralts,3,Pokémon,ASR,60
Arven,4,Supporter,,
Iono,3,Supporter,,
Professor Turo's Scenario,2,Supporter,,
Boss's Orders,1,Supporter,,
Earthen Vessel,2,Item,,
Buddy-Buddy Poffin,4,Item,,
Counter Catcher,2,Item,,
Hisuian Heavy Ball,1,Item,,
Night Stretcher,1,Item,,
Super Rod,2,Item,,
Nest Ball,2,Item
Ultra Ball,2,Item,,
Unfair Stamp - ACESPEC,1,Item,,
Bravery Charm,1,Tool,,
Technical Machine: Evolution,2,Tool,,
Artazon,1,Stadium,,
Moonlit Hill,1,Stadium,,
Basic Darkness Energy,3,Energy,,
Basic Psychic Energy,7,Energy,,
