Archeops,4,Pokemon,SIT,147
Bloodmoon Ursaluna ex,1,Pokemon,TWM,141
Cinccino,2,Pokemon,TEF,137
Flutter Mane,1,Pokemon,TEF,78
Lugia V,3,Pokemon,SIT,138
Lugia VSTAR,3,Pokemon,SIT,139
Minccino,2,Pokemon,TEF,136
Lumineon V,2,Pokemon,BRS,40
Squawkabilly ex,1,Pokemon,PAL,169
Wyrdeer V,1,Pokemon,ASR,134
Iron Hands ex,1,Pokemon,PAR,223
Boss's Orders,4,Supporter,,
Iono,2,Supporter,,
Jacq,1,Supporter,,
Professor's Research,3,Supporter,,
Ultra Ball,4,Item,,
Capturing Aroma,4,Item,,
Nest Ball,2,Item,,
Mesagoza,2,Stadium,,
Gift Energy,4,Energy,,
Jet Energy,4,Energy,,
Double Turbo Energy,4,Energy,,
Mist Energy,3,Energy,,
V-Guard Energy,1,Energy,,
Legacy Energy - ACESPEC,1,Energy,,
